geo_id,day,deaths_weekly
cf,20201123,0
cf,20201130,0
cf,20201207,0
cf,20201214,0
cf,20201221,0
cf,20201228,0
cf,20210104,0
cg,20200316,0
cg,20200323,0
cg,20200330,0
cg,20200406,5
cg,20200413,0
cg,20200420,1
cg,20200427,2
cg,20200504,2
cg,20200511,0
cg,20200518,5
cg,20200525,1
cg,20200601,4
cg,20200608,2
cg,20200615,3
cg,20200622,3
cg,20200629,12
cg,20200706,4
cg,20200713,3
cg,20200720,2
cg,20200727,2
cg,20200803,5
cg,20200810,2
cg,20200817,18
cg,20200824,1
cg,20200831,1
cg,20200907,4
cg,20200914,6
cg,20200921,1
cg,20200928,0
cg,20201005,0
cg,20201012,1
cg,20201019,2
cg,20201026,0
cg,20201102,0
cg,20201109,0
cg,20201116,0
cg,20201123,0
cg,20201130,2
cg,20201207,0
cg,20201214,6
cg,20201221,0
cg,20201228,0
cg,20210104,8
ch,20200106,0
ch,20200113,0
ch,20200120,0
ch,20200127,0
ch,20200203,0
ch,20200210,0
ch,20200217,0
ch,20200224,0
ch,20200302,0
ch,20200309,2
ch,20200316,11
ch,20200323,47
ch,20200330,197
ch,20200406,302
ch,20200413,299
ch,20200420,276
ch,20200427,202
ch,20200504,136
ch,20200511,65
ch,20200518,65
ch,20200525,39
ch,20200601,15
ch,20200608,4
ch,20200615,16
ch,20200622,3
ch,20200629,2
ch,20200706,4
ch,20200713,0
ch,20200720,2
ch,20200727,13
ch,20200803,5
ch,20200810,6
ch,20200817,4
ch,20200824,4
ch,20200831,5
ch,20200907,8
ch,20200914,14
ch,20200921,18
ch,20200928,14
ch,20201005,5
ch,20201012,10
ch,20201019,30
ch,20201026,53
ch,20201102,159
ch,20201109,369
ch,20201116,552
ch,20201123,611
ch,20201130,669
ch,20201207,596
ch,20201214,546
ch,20201221,296
ch,20201228,1069
ch,20210104,495
ci,20200316,0
ci,20200323,0
ci,20200330,1
ci,20200406,2
ci,20200413,2
ci,20200420,4
ci,20200427,5
ci,20200504,3
ci,20200511,4
ci,20200518,6
ci,20200525,3
ci,20200601,3
ci,20200608,3
ci,20200615,9
ci,20200622,6
ci,20200629,15
ci,20200706,8
ci,20200713,10
ci,20200720,8
ci,20200727,4
ci,20200803,6
ci,20200810,3
ci,20200817,5
ci,20200824,3
ci,20200831,2
ci,20200907,4
ci,20200914,1
ci,20200921,0
ci,20200928,0
ci,20201005,0
ci,20201012,0
ci,20201019,1
ci,20201026,1
ci,20201102,4
ci,20201109,0
ci,20201116,2
ci,20201123,3
ci,20201130,0
ci,20201207,1
ci,20201214,1
ci,20201221,0
ci,20201228,4
ci,20210104,1
cl,20200309,0
cl,20200316,0
cl,20200323,1
cl,20200330,6
cl,20200406,27
cl,20200413,46
cl,20200420,53
cl,20200427,56
cl,20200504,71
cl,20200511,52
cl,20200518,138
cl,20200525,268
cl,20200601,336
cl,20200608,1136
cl,20200615,1133
cl,20200622,1156
cl,20200629,1030
cl,20200706,799
cl,20200713,671
cl,20200720,1524
cl,20200727,609
cl,20200803,496
cl,20200810,469
cl,20200817,375
cl,20200824,400
cl,20200831,392
cl,20200907,348
cl,20200914,357
cl,20200921,337
cl,20200928,355
cl,20201005,338
cl,20201012,339
cl,20201019,317
cl,20201026,309
cl,20201102,303
cl,20201109,296
cl,20201116,276
cl,20201123,250
cl,20201130,287
cl,20201207,272
cl,20201214,258
cl,20201221,311
cl,20201228,246
cl,20210104,324
cm,20200309,0
cm,20200316,0
cm,20200323,0
cm,20200330,2
cm,20200406,7
cm,20200413,3
cm,20200420,30
cm,20200427,14
cm,20200504,8
cm,20200511,50
cm,20200518,26
cm,20200525,25
cm,20200601,26
cm,20200608,12
cm,20200615,73
cm,20200622,25
cm,20200629,12
cm,20200706,15
cm,20200713,31
cm,20200720,14
cm,20200727,12
cm,20200803,2
cm,20200810,8
cm,20200817,6
cm,20200824,7
cm,20200831,3
cm,20200907,3
cm,20200914,1
cm,20200921,1
cm,20200928,2
cm,20201005,2
cm,20201012,3
cm,20201019,0
cm,20201026,2
cm,20201102,1
cm,20201109,7
cm,20201116,0
cm,20201123,2
cm,20201130,2
cm,20201207,6
cm,20201214,2
cm,20201221,3
cm,20201228,0
cm,20210104,0
cn,20200106,0
cn,20200113,1
cn,20200120,2
cn,20200127,78
cn,20200203,280
cn,20200210,548
cn,20200217,862
cn,20200224,824
cn,20200302,319
cn,20200309,208
cn,20200316,94
cn,20200323,58
cn,20200330,32
cn,20200406,29
cn,20200413,10
cn,20200420,1291
cn,20200427,1
cn,20200504,0
cn,20200511,0
cn,20200518,1
cn,20200525,0
cn,20200601,0
cn,20200608,0
cn,20200615,0
cn,20200622,1
cn,20200629,2
cn,20200706,0
cn,20200713,0
cn,20200720,5
cn,20200727,6
cn,20200803,17
cn,20200810,17
cn,20200817,17
cn,20200824,8
cn,20200831,11
cn,20200907,8
cn,20200914,4
cn,20200921,3
cn,20200928,2
cn,20201005,0
cn,20201012,0
cn,20201019,0
cn,20201026,0
cn,20201102,0
cn,20201109,0
cn,20201116,0
cn,20201123,0
cn,20201130,0
cn,20201207,0
cn,20201214,0
cn,20201221,25
cn,20201228,7
cn,20210104,14
co,20200316,0
co,20200323,2
co,20200330,8
co,20200406,25
co,20200413,74
co,20200420,70
co,20200427,64
co,20200504,97
co,20200511,123
co,20200518,111
co,20200525,153
co,20200601,212
co,20200608,320
co,20200615,408
co,20200622,570
co,20200629,869
co,20200706,958
co,20200713,1243
co,20200720,1429
co,20200727,1789
co,20200803,2125
co,20200810,2192
co,20200817,2255
co,20200824,2219
co,20200831,2048
co,20200907,2048
co,20200914,1512
co,20200921,1284
co,20200928,1280
co,20201005,1224
co,20201012,1122
co,20201019,1136
co,20201026,1184
co,20201102,1361
co,20201109,1276
co,20201116,1240
co,20201123,1256
co,20201130,1297
co,20201207,1224
co,20201214,1245
co,20201221,1627
co,20201228,1694
co,20210104,1591
cr,20200309,0
cr,20200316,0
cr,20200323,2
cr,20200330,0
cr,20200406,0
cr,20200413,1
cr,20200420,1
cr,20200427,2
cr,20200504,0
cr,20200511,0
cr,20200518,4
cr,20200525,0
cr,20200601,0
cr,20200608,0
cr,20200615,2
cr,20200622,0
cr,20200629,3
cr,20200706,4
cr,20200713,11
cr,20200720,32
cr,20200727,42
cr,20200803,58
cr,20200810,73
cr,20200817,59
cr,20200824,61
cr,20200831,63
cr,20200907,60
cr,20200914,112
cr,20200921,116
cr,20200928,122
cr,20201005,122
cr,20201012,126
cr,20201019,107
cr,20201026,99
cr,20201102,103
cr,20201109,79
cr,20201116,82
cr,20201123,62
cr,20201130,82
cr,20201207,83
cr,20201214,163
cr,20201221,101
cr,20201228,107
cr,20210104,85
cu,20200323,1
cu,20200330,2
cu,20200406,5
cu,20200413,10
cu,20200420,16
cu,20200427,20
cu,20200504,13
cu,20200511,10
cu,20200518,2
cu,20200525,3
cu,20200601,1
cu,20200608,0
cu,20200615,1
cu,20200622,1
cu,20200629,1
cu,20200706,0
cu,20200713,1
cu,20200720,0
cu,20200727,0
cu,20200803,0
cu,20200810,1
cu,20200817,0
cu,20200824,3
cu,20200831,3
cu,20200907,7
cu,20200914,7
cu,20200921,7
cu,20200928,7
cu,20201005,0
cu,20201012,1
cu,20201019,2
cu,20201026,3
cu,20201102,0
cu,20201109,2
cu,20201116,1
cu,20201123,1
cu,20201130,2
cu,20201207,2
cu,20201214,1
cu,20201221,0
cu,20201228,6
cu,20210104,4
cv,20200323,0
cv,20200330,1
cv,20200406,0
cv,20200413,0
cv,20200420,0
cv,20200427,0
cv,20200504,1
cv,20200511,0
cv,20200518,1
cv,20200525,0
cv,20200601,1
cv,20200608,1
cv,20200615,1
cv,20200622,2
cv,20200629,4
cv,20200706,5
cv,20200713,2
cv,20200720,2
cv,20200727,1
cv,20200803,2
cv,20200810,8
cv,20200817,3
cv,20200824,2
cv,20200831,3
cv,20200907,2
cv,20200914,2
cv,20200921,7
cv,20200928,6
cv,20201005,8
cv,20201012,10
cv,20201019,11
cv,20201026,8
cv,20201102,1
cv,20201109,5
cv,20201116,3
cv,20201123,1
cv,20201130,0
cv,20201207,5
cv,20201214,1
cv,20201221,1
cv,20201228,1
cv,20210104,1
cw,20200330,1
cw,20200406,0
cw,20200413,0
cw,20200420,0
cw,20200427,0
cw,20200504,0
cw,20200511,0
cw,20200518,0
cw,20200525,0
cw,20200601,0
cw,20200608,0
cw,20200615,0
cw,20200622,0
cw,20200629,0
cw,20200706,0
cw,20200713,0
cw,20200720,0
cw,20200727,0
cw,20200803,0
cw,20200810,0
cw,20200817,0
cw,20200824,0
cw,20200831,0
cw,20200907,0
cw,20200914,0
cw,20200921,0
cw,20200928,0
cw,20201005,0
cw,20201012,0
cw,20201019,0
cw,20201026,0
cw,20201102,0
cw,20201109,1
cw,20201116,0
cw,20201123,1
cw,20201130,1
cw,20201207,3
cw,20201214,4
cw,20201221,0
cw,20201228,3
cw,20210104,2
cy,20200316,0
cy,20200323,0
cy,20200330,6
cy,20200406,3
cy,20200413,2
cy,20200420,1
cy,20200427,2
cy,20200504,1
cy,20200511,1
cy,20200518,1
cy,20200525,0
cy,20200601,0
cy,20200608,1
cy,20200615,0
cy,20200622,1
cy,20200629,0
cy,20200706,0
cy,20200713,0
cy,20200720,0
cy,20200727,0
cy,20200803,0
cy,20200810,0
cy,20200817,1
cy,20200824,1
cy,20200831,0
cy,20200907,0
cy,20200914,0
cy,20200921,1
cy,20200928,0
cy,20201005,0
cy,20201012,3
cy,20201019,0
cy,20201026,0
cy,20201102,1
cy,20201109,1
cy,20201116,13
cy,20201123,4
cy,20201130,4
cy,20201207,13
cy,20201214,17
cy,20201221,13
cy,20201228,21
cy,20210104,19
cz,20200106,0
cz,20200113,0
cz,20200120,0
cz,20200127,0
cz,20200203,0
cz,20200210,0
cz,20200217,0
cz,20200224,0
cz,20200302,0
cz,20200309,0
cz,20200316,0
cz,20200323,1
cz,20200330,15
cz,20200406,51
cz,20200413,71
cz,20200420,50
cz,20200427,33
cz,20200504,27
cz,20200511,32
cz,20200518,17
cz,20200525,18
cz,20200601,5
cz,20200608,7
cz,20200615,2
cz,20200622,7
cz,20200629,12
cz,20200706,0
cz,20200713,4
cz,20200720,7
cz,20200727,12
cz,20200803,12
cz,20200810,6
cz,20200817,8
cz,20200824,15
cz,20200831,11
cz,20200907,13
cz,20200914,20
cz,20200921,47
cz,20200928,103
cz,20201005,121
cz,20201012,307
cz,20201019,388
cz,20201026,779
cz,20201102,1228
cz,20201109,1429
cz,20201116,1350
cz,20201123,988
cz,20201130,942
cz,20201207,764
cz,20201214,707
cz,20201221,802
cz,20201228,741
cz,20210104,918
de,20200106,0
de,20200113,0
de,20200120,0
de,20200127,0
de,20200203,0
de,20200210,0
de,20200217,0
de,20200224,0
de,20200302,0
de,20200309,0
de,20200316,12
de,20200323,82
de,20200330,361
de,20200406,979
de,20200413,1365
de,20200420,1605
de,20200427,1346
de,20200504,942
de,20200511,725
de,20200518,518
de,20200525,322
de,20200601,254
de,20200608,163
de,20200615,117
de,20200622,94
de,20200629,76
de,20200706,55
de,20200713,48
de,20200720,22
de,20200727,32
de,20200803,30
de,20200810,49
de,20200817,35
de,20200824,40
de,20200831,26
de,20200907,27
de,20200914,25
de,20200921,36
de,20200928,74
de,20201005,74
de,20201012,87
de,20201019,168
de,20201026,267
de,20201102,474
de,20201109,822
de,20201116,1195
de,20201123,1565
de,20201130,2136
de,20201207,2671
de,20201214,3056
de,20201221,4300
de,20201228,3851
de,20210104,4448
dj,20200323,0
dj,20200330,0
dj,20200406,0
dj,20200413,2
dj,20200420,0
dj,20200427,0
dj,20200504,0
dj,20200511,1
dj,20200518,1
dj,20200525,6
dj,20200601,14
dj,20200608,4
dj,20200615,15
dj,20200622,2
dj,20200629,7
dj,20200706,3
dj,20200713,1
dj,20200720,0
dj,20200727,2
dj,20200803,1
dj,20200810,0
dj,20200817,0
dj,20200824,1
dj,20200831,0
dj,20200907,1
dj,20200914,0
dj,20200921,0
dj,20200928,0
dj,20201005,0
dj,20201012,0
dj,20201019,0
dj,20201026,0
dj,20201102,0
dj,20201109,0
dj,20201116,0
dj,20201123,0
dj,20201130,0
dj,20201207,0
dj,20201214,0
dj,20201221,0
dj,20201228,0
dj,20210104,0
dk,20200106,0
dk,20200113,0
dk,20200120,0
dk,20200127,0
dk,20200203,0
dk,20200210,0
dk,20200217,0
dk,20200224,0
dk,20200302,0
dk,20200309,0
dk,20200316,1
dk,20200323,12
dk,20200330,59
dk,20200406,107
dk,20200413,94
dk,20200420,82
dk,20200427,67
dk,20200504,59
dk,20200511,38
dk,20200518,28
dk,20200525,15
dk,20200601,12
dk,20200608,15
dk,20200615,8
dk,20200622,3
dk,20200629,4
dk,20200706,2
dk,20200713,3
dk,20200720,2
dk,20200727,2
dk,20200803,2
dk,20200810,2
dk,20200817,4
dk,20200824,0
dk,20200831,3
dk,20200907,3
dk,20200914,2
dk,20200921,6
dk,20200928,14
dk,20201005,9
dk,20201012,11
dk,20201019,11
dk,20201026,22
dk,20201102,21
dk,20201109,20
dk,20201116,17
dk,20201123,24
dk,20201130,45
dk,20201207,56
dk,20201214,56
dk,20201221,94
dk,20201228,169
dk,20210104,170
dm,20200323,0
dm,20200330,0
dm,20200406,0
dm,20200413,0
dm,20200420,0
dm,20200427,0
dm,20200504,0
dm,20200511,0
dm,20200518,0
dm,20200525,0
dm,20200601,0
dm,20200608,0
dm,20200615,0
dm,20200622,0
dm,20200629,0
dm,20200706,0
dm,20200713,0
dm,20200720,0
dm,20200727,0
dm,20200803,0
dm,20200810,0
dm,20200817,0
dm,20200824,0
dm,20200831,0
dm,20200907,0
dm,20200914,0
dm,20200921,0
dm,20200928,0
dm,20201005,0
dm,20201012,0
dm,20201019,0
dm,20201026,0
dm,20201102,0
dm,20201109,0
dm,20201116,0
dm,20201123,0
dm,20201130,0
dm,20201207,0
dm,20201214,0
dm,20201221,0
dm,20201228,0
dm,20210104,0
do,20200106,0
do,20200113,0
do,20200120,0
do,20200127,0
do,20200203,0
do,20200210,0
do,20200217,0
do,20200224,0
do,20200302,0
do,20200309,0
do,20200316,0
do,20200323,3
do,20200330,36
do,20200406,43
do,20200413,91
do,20200420,53
do,20200427,52
do,20200504,55
do,20200511,55
do,20200518,40
do,20200525,30
do,20200601,44
do,20200608,36
do,20200615,54
do,20200622,70
do,20200629,64
do,20200706,68
do,20200713,103
do,20200720,84
do,20200727,82
do,20200803,115
do,20200810,131
do,20200817,144
do,20200824,114
do,20200831,114
do,20200907,164
do,20200914,123
do,20200921,79
do,20200928,48
do,20201005,39
do,20201012,39
do,20201019,26
do,20201026,24
do,20201102,26
do,20201109,16
do,20201116,20
do,20201123,25
do,20201130,20
do,20201207,15
do,20201214,16
do,20201221,24
do,20201228,19
do,20210104,14
dz,20200106,0
dz,20200113,0
dz,20200120,0
dz,20200127,0
dz,20200203,0
dz,20200210,0
dz,20200217,0
dz,20200224,0
dz,20200302,0
dz,20200309,0
dz,20200316,4
dz,20200323,13
dz,20200330,14
dz,20200406,121
dz,20200413,141
dz,20200420,82
dz,20200427,50
dz,20200504,38
dz,20200511,39
dz,20200518,46
dz,20200525,52
dz,20200601,53
dz,20200608,54
dz,20200615,60
dz,20200622,78
dz,20200629,52
dz,20200706,55
dz,20200713,59
dz,20200720,67
dz,20200727,77
dz,20200803,76
dz,20200810,71
dz,20200817,68
dz,20200824,65
dz,20200831,66
dz,20200907,55
dz,20200914,56
dz,20200921,60
dz,20200928,42
dz,20201005,46
dz,20201012,41
dz,20201019,55
dz,20201026,58
dz,20201102,59
dz,20201109,75
dz,20201116,106
dz,20201123,121
dz,20201130,135
dz,20201207,106
dz,20201214,80
dz,20201221,70
dz,20201228,71
dz,20210104,35
ec,20200106,0
ec,20200113,0
ec,20200120,0
ec,20200127,0
ec,20200203,0
ec,20200210,0
ec,20200217,0
ec,20200224,0
ec,20200302,0
ec,20200309,0
ec,20200316,2
ec,20200323,12
ec,20200330,44
ec,20200406,122
ec,20200413,153
ec,20200420,141
ec,20200427,102
ec,20200504,988
ec,20200511,563
ec,20200518,609
ec,20200525,372
ec,20200601,250
ec,20200608,263
ec,20200615,275
ec,20200622,327
ec,20200629,206
ec,20200706,352
ec,20200713,266
ec,20200720,266
ec,20200727,202
ec,20200803,235
ec,20200810,172
ec,20200817,148
ec,20200824,240
ec,20200831,245
ec,20200907,3969
ec,20200914,379
ec,20200921,187
ec,20200928,189
ec,20201005,368
ec,20201012,544
ec,20201019,196
ec,20201026,166
ec,20201102,131
ec,20201109,146
ec,20201116,178
ec,20201123,193
ec,20201130,222
ec,20201207,355
ec,20201214,97
ec,20201221,74
ec,20201228,45
ec,20210104,65
ee,20200106,0
ee,20200113,0
ee,20200120,0
ee,20200127,0
ee,20200203,0
ee,20200210,0
ee,20200217,0
ee,20200224,0
ee,20200302,0
ee,20200309,0
ee,20200316,0
ee,20200323,0
ee,20200330,3
ee,20200406,12
ee,20200413,10
ee,20200420,15
ee,20200427,9
ee,20200504,6
ee,20200511,5
ee,20200518,3
ee,20200525,0
ee,20200601,0
ee,20200608,0
ee,20200615,0
ee,20200622,0
ee,20200629,0
ee,20200706,0
ee,20200713,0
ee,20200720,0
ee,20200727,0
ee,20200803,0
ee,20200810,0
ee,20200817,0
ee,20200824,0
ee,20200831,1
ee,20200907,0
ee,20200914,0
ee,20200921,0
ee,20200928,0
ee,20201005,3
ee,20201012,1
ee,20201019,0
ee,20201026,5
ee,20201102,0
ee,20201109,2
ee,20201116,6
ee,20201123,7
ee,20201130,24
ee,20201207,19
ee,20201214,18
ee,20201221,25
ee,20201228,39
ee,20210104,38
eg,20200106,0
eg,20200113,0
eg,20200120,0
eg,20200127,0
eg,20200203,0
eg,20200210,0
eg,20200217,0
eg,20200224,0
eg,20200302,0
eg,20200309,1
eg,20200316,1
eg,20200323,8
eg,20200330,26
eg,20200406,35
eg,20200413,88
eg,20200420,80
eg,20200427,68
eg,20200504,122
eg,20200511,96
eg,20200518,105
eg,20200525,134
eg,20200601,195
eg,20200608,278
eg,20200615,338
eg,20200622,618
eg,20200629,596
eg,20200706,554
eg,20200713,515
eg,20200720,444
eg,20200727,304
eg,20200803,259
eg,20200810,144
eg,20200817,151
eg,20200824,83
eg,20200831,156
eg,20200907,131
eg,20200914,118
eg,20200921,122
eg,20200928,113
eg,20201005,98
eg,20201012,59
eg,20201019,80
eg,20201026,79
eg,20201102,79
eg,20201109,90
eg,20201116,85
eg,20201123,95
eg,20201130,88
eg,20201207,135
eg,20201214,149
eg,20201221,178
eg,20201228,307
eg,20210104,400
eh,20200427,0
eh,20200504,0
eh,20200511,0
eh,20200518,0
eh,20200525,0
eh,20200601,1
eh,20200608,0
eh,20200615,0
eh,20200622,0
eh,20200629,0
eh,20200706,0
eh,20200713,0
eh,20200720,0
eh,20200727,0
eh,20200803,0
eh,20200810,0
eh,20200817,0
eh,20200824,0
eh,20200831,0
eh,20200907,0
eh,20200914,0
eh,20200921,0
eh,20200928,0
eh,20201005,0
eh,20201012,0
eh,20201019,0
eh,20201026,0
eh,20201102,0
eh,20201109,0
eh,20201116,0
eh,20201123,0
eh,20201130,0
eh,20201207,0
eh,20201214,0
eh,20201221,0
eh,20201228,0
eh,20210104,0
el,20200106,0
el,20200113,0
el,20200120,0
el,20200127,0
el,20200203,0
el,20200210,0
el,20200217,0
el,20200224,0
el,20200302,0
el,20200309,0
el,20200316,4
el,20200323,11
el,20200330,23
el,20200406,35
el,20200413,25
el,20200420,12
el,20200427,20
el,20200504,14
el,20200511,7
el,20200518,12
el,20200525,8
el,20200601,4
el,20200608,5
el,20200615,3
el,20200622,7
el,20200629,1
el,20200706,1
el,20200713,1
el,20200720,1
el,20200727,8
el,20200803,6
el,20200810,4
el,20200817,16
el,20200824,14
el,20200831,20
el,20200907,22
el,20200914,21
el,20200921,33
el,20200928,41
el,20201005,30
el,20201012,40
el,20201019,60
el,20201026,65
el,20201102,61
el,20201109,149
el,20201116,322
el,20201123,524
el,20201130,691
el,20201207,682
el,20201214,622
el,20201221,547
el,20201228,500
el,20210104,285
er,20200323,0
er,20200330,0
er,20200406,0
er,20200413,0
er,20200420,0
er,20200427,0
er,20200504,0
er,20200511,0
er,20200518,0
er,20200525,0
er,20200601,0
er,20200608,0
er,20200615,0
er,20200622,0
er,20200629,0
er,20200706,0
er,20200713,0
er,20200720,0
er,20200727,0
er,20200803,0
er,20200810,0
er,20200817,0
er,20200824,0
er,20200831,0
er,20200907,0
er,20200914,0
er,20200921,0
er,20200928,0
er,20201005,0
er,20201012,0
er,20201019,0
er,20201026,0
er,20201102,0
er,20201109,0
er,20201116,0
er,20201123,0
er,20201130,0
er,20201207,0
er,20201214,0
er,20201221,0
er,20201228,0
er,20210104,0
es,20200106,0
es,20200113,0
es,20200120,0
es,20200127,0
es,20200203,0
es,20200210,0
es,20200217,0
es,20200224,0
es,20200302,0
es,20200309,5
es,20200316,283
es,20200323,1432
es,20200330,4808
es,20200406,5890
es,20200413,4554
es,20200420,3880
es,20200427,2338
es,20200504,2238
es,20200511,1316
es,20200518,965
es,20200525,-875
es,20200601,293
es,20200608,9
es,20200615,0
es,20200622,1188
es,20200629,22
es,20200706,42
es,20200713,18
es,20200720,16
es,20200727,12
es,20200803,38
es,20200810,104
es,20200817,70
es,20200824,226
es,20200831,222
es,20200907,422
es,20200914,332
es,20200921,815
es,20200928,748
es,20201005,814
es,20201012,899
es,20201019,868
es,20201026,1039
es,20201102,1226
es,20201109,3088
es,20201116,1908
es,20201123,1878
es,20201130,1938
es,20201207,1577
es,20201214,1367
es,20201221,1247
es,20201228,862
es,20210104,956
et,20200316,0
et,20200323,0
et,20200330,0
et,20200406,2
et,20200413,1
et,20200420,0
et,20200427,0
et,20200504,0
et,20200511,2
et,20200518,0
et,20200525,0
et,20200601,6
et,20200608,16
et,20200615,30
et,20200622,17
et,20200629,24
et,20200706,5
et,20200713,24
et,20200720,40
et,20200727,56
et,20200803,61
et,20200810,123
et,20200817,121
et,20200824,150
et,20200831,115
et,20200907,125
et,20200914,95
et,20200921,83
et,20200928,74
et,20201005,52
et,20201012,65
et,20201019,65
et,20201026,74
et,20201102,52
et,20201109,45
et,20201116,46
et,20201123,78
et,20201130,53
et,20201207,47
et,20201214,59
et,20201221,47
et,20201228,59
et,20210104,36
fi,20200106,0
fi,20200113,0
fi,20200120,0
fi,20200127,0
fi,20200203,0
fi,20200210,0
fi,20200217,0
fi,20200224,0
fi,20200302,0
fi,20200309,0
fi,20200316,0
fi,20200323,1
fi,20200330,10
fi,20200406,16
fi,20200413,29
fi,20200420,38
fi,20200427,96
fi,20200504,40
fi,20200511,37
fi,20200518,31
fi,20200525,9
fi,20200601,13
fi,20200608,3
fi,20200615,3
fi,20200622,0
fi,20200629,2
fi,20200706,0
fi,20200713,0
fi,20200720,0
fi,20200727,1
fi,20200803,0
fi,20200810,2
fi,20200817,2
fi,20200824,1
fi,20200831,1
fi,20200907,1
fi,20200914,1
fi,20200921,2
fi,20200928,4
fi,20201005,2
fi,20201012,1
fi,20201019,5
fi,20201026,2
fi,20201102,5
fi,20201109,4
fi,20201116,7
fi,20201123,6
fi,20201130,18
fi,20201207,22
fi,20201214,46
fi,20201221,28
fi,20201228,57
fi,20210104,19
fj,20200323,0
fj,20200330,0
fj,20200406,0
fj,20200413,0
fj,20200420,0
fj,20200427,0
fj,20200504,0
fj,20200511,0
fj,20200518,0
fj,20200525,0
fj,20200601,0
fj,20200608,0
fj,20200615,0
fj,20200622,0
fj,20200629,0
fj,20200706,0
fj,20200713,0
fj,20200720,0
fj,20200727,0
fj,20200803,1
fj,20200810,0
fj,20200817,0
fj,20200824,0
fj,20200831,1
fj,20200907,0
fj,20200914,0
fj,20200921,0
fj,20200928,0
fj,20201005,0
fj,20201012,0
fj,20201019,0
fj,20201026,0
fj,20201102,0
fj,20201109,0
fj,20201116,0
fj,20201123,0
fj,20201130,0
fj,20201207,0
fj,20201214,0
fj,20201221,0
fj,20201228,0
fj,20210104,0
fk,20200406,0
fk,20200413,0
fk,20200420,0
fk,20200427,0
fk,20200504,0
fk,20200511,0
fk,20200518,0
fk,20200525,0
fk,20200601,0
fk,20200608,0
fk,20200615,0
fk,20200622,0
fk,20200629,0
fk,20200706,0
fk,20200713,0
fk,20200720,0
fk,20200727,0
fk,20200803,0
fk,20200810,0
fk,20200817,0
fk,20200824,0
fk,20200831,0
fk,20200907,0
fk,20200914,0
fk,20200921,0
fk,20200928,0
fk,20201005,0
fk,20201012,0
fk,20201019,0
fk,20201026,0
fk,20201102,0
fk,20201109,0
fk,20201116,0
fk,20201123,0
fk,20201130,0
fk,20201207,0
fk,20201214,0
fk,20201221,0
fk,20201228,0
fk,20210104,0
fo,20200309,0
fo,20200316,0
fo,20200323,0
fo,20200330,0
fo,20200406,0
fo,20200413,0
fo,20200420,0
fo,20200427,0
fo,20200504,0
fo,20200511,0
fo,20200518,0
fo,20200525,0
fo,20200601,0
fo,20200608,0
fo,20200615,0
fo,20200622,0
fo,20200629,0
fo,20200706,0
fo,20200713,0
fo,20200720,0
fo,20200727,0
fo,20200803,0
fo,20200810,0
fo,20200817,0
fo,20200824,0
fo,20200831,0
fo,20200907,0
fo,20200914,0
fo,20200921,0
fo,20200928,0
fo,20201005,0
fo,20201012,0
fo,20201019,0
fo,20201026,0
fo,20201102,0
fo,20201109,0
fo,20201116,0
fo,20201123,0
fo,20201130,0
fo,20201207,0
fo,20201214,0
fo,20201221,0
fo,20201228,0
fo,20210104,0
fr,20200106,0
fr,20200113,0
fr,20200120,0
fr,20200127,0
fr,20200203,0
fr,20200210,0
fr,20200217,1
fr,20200224,0
fr,20200302,1
fr,20200309,17
fr,20200316,108
fr,20200323,547
fr,20200330,1932
fr,20200406,5472
fr,20200413,6315
fr,20200420,5325
fr,20200427,3138
fr,20200504,2039
fr,20200511,1485
fr,20200518,1331
fr,20200525,656
fr,20200601,435
fr,20200608,353
fr,20200615,252
fr,20200622,233
fr,20200629,138
fr,20200706,115
fr,20200713,111
fr,20200720,148
fr,20200727,40
fr,20200803,73
fr,20200810,59
fr,20200817,86
fr,20200824,103
fr,20200831,93
fr,20200907,95
fr,20200914,215
fr,20200921,369
fr,20200928,442
fr,20201005,503
fr,20201012,500
fr,20201019,747
fr,20201026,1284
fr,20201102,2258
fr,20201109,3420
fr,20201116,4109
fr,20201123,4184
fr,20201130,3593
fr,20201207,2830
fr,20201214,2756
fr,20201221,2638
fr,20201228,2560
fr,20210104,1928
ga,20200316,0
ga,20200323,1
ga,20200330,0
ga,20200406,0
ga,20200413,0
ga,20200420,0
ga,20200427,2
ga,20200504,2
ga,20200511,3
ga,20200518,3
ga,20200525,1
ga,20200601,5
ga,20200608,4
ga,20200615,2
ga,20200622,11
ga,20200629,6
ga,20200706,4
ga,20200713,2
ga,20200720,0
ga,20200727,3
ga,20200803,1
ga,20200810,1
ga,20200817,0
ga,20200824,2
ga,20200831,0
ga,20200907,0
ga,20200914,0
ga,20200921,0
ga,20200928,1
ga,20201005,0
ga,20201012,0
ga,20201019,0
ga,20201026,0
ga,20201102,1
ga,20201109,0
ga,20201116,3
ga,20201123,1
ga,20201130,0
ga,20201207,1
ga,20201214,3
ga,20201221,1
ga,20201228,0
ga,20210104,2
gd,20200323,0
gd,20200330,0
gd,20200406,0
gd,20200413,0
gd,20200420,0
gd,20200427,0
gd,20200504,0
gd,20200511,0
gd,20200518,0
gd,20200525,0
gd,20200601,0
gd,20200608,0
gd,20200615,0
gd,20200622,0
gd,20200629,0
gd,20200706,0
gd,20200713,0
gd,20200720,0
gd,20200727,0
gd,20200803,0
gd,20200810,0
gd,20200817,0
gd,20200824,0
gd,20200831,0
gd,20200907,0
gd,20200914,0
gd,20200921,0
gd,20200928,0
gd,20201005,0
